0.180130454;;0.093734484;;;0.180130454
0.18336868;;0.09684932;;;0.18336868
0.186604917;;0.099963207;;;0.186604917
0.189839131;;0.103076116;;;0.189839131
0.193071286;;0.106188016;;;0.193071286
0.196301347;;0.109298875;;;0.196301347
0.19952928;;0.112408665;;;0.19952928
0.202755049;;0.115517354;;;0.202755049
0.205978619;;0.118624912;;;0.205978619
0.209199955;;0.121731309;;;0.209199955
0.212419023;;0.124836513;;;0.212419023
0.215635787;;0.127940496;;;0.215635787
0.218850213;;0.131043226;;;0.218850213
0.222062265;;0.134144672;;;0.222062265
0.225271909;;0.137244805;;;0.225271909
0.228479111;;0.140343595;;;0.228479111
0.231683835;;0.14344101;;;0.231683835
0.234886046;;0.146537021;;;0.234886046
0.23808571;;0.149631597;;;0.23808571
0.241282792;;0.152724708;;;0.241282792
0.244477258;;0.155816324;;;0.244477258
0.247669072;;0.158906414;;;0.247669072
0.250858201;;0.161994948;;;0.250858201
0.254044609;;0.165081896;;;0.254044609
0.257228262;;0.168167228;;;0.257228262
0.260409126;;0.171250913;;;0.260409126
0.263587166;;0.174332922;;;0.263587166
0.266762348;;0.177413224;;;0.266762348
0.269934636;;0.180491788;;;0.269934636
0.273103997;;0.183568585;;;0.273103997
0.276270397;;0.186643585;;;0.276270397
0.279433801;;0.189716758;;;0.279433801
0.282594174;;0.192788073;;;0.282594174
0.285751483;;0.1958575;;;0.285751483
0.288905693;;0.19892501;;;0.288905693
0.292056771;;0.201990572;;;0.292056771
0.295204681;;0.205054156;;;0.295204681
0.298349389;;0.208115733;;;0.298349389
0.301490863;;0.211175272;;;0.301490863
0.304629066;;0.214232743;;;0.304629066
0.307763967;;0.217288117;;;0.307763967
0.31089553;;0.220341363;;;0.31089553
0.314023721;;0.223392452;;;0.314023721
0.317148507;;0.226441353;;;0.317148507
0.320269854;;0.229488038;;;0.320269854
0.323387728;;0.232532475;;;0.323387728
0.326502094;;0.235574636;;;0.326502094
0.32961292;;0.23861449;;;0.32961292
0.332720172;;0.241652008;;;0.332720172
0.335823815;;0.24468716;;;0.335823815
0.338923817;;0.247719916;;;0.338923817
0.342020143;;0.250750247;;;0.342020143
0.345112761;;0.253778122;;;0.345112761
0.348201635;;0.256803513;;;0.348201635
0.351286734;;0.259826389;;;0.351286734
0.354368024;;0.262846722;;;0.354368024
0.35744547;;0.265864481;;;0.35744547
0.36051904;;0.268879636;;;0.36051904
0.363588701;;0.271892159;;;0.363588701
0.366654418;;0.27490202;;;0.366654418
0.36971616;;0.27790919;;;0.36971616
0.372773892;;0.280913638;;;0.372773892
0.375827582;;0.283915336;;;0.375827582
0.378877196;;0.286914254;;;0.378877196
0.381922702;;0.289910363;;;0.381922702
0.384964066;;0.292903633;;;0.384964066
0.388001255;;0.295894035;;;0.388001255
0.391034236;;0.298881541;;;0.391034236
0.394062977;;0.301866119;;;0.394062977
